,Flow Duration,Flow IAT Min,Bwd IAT Mean,Bwd IAT Std,Idle Max,Label
5241,86170261,86170261,0.0,0.0,86170261,0
11571,3035106,3,318807.3333,256936.6713,0,0
11625,3978,6,1324.0,1502.141471,0,1
14202,1696,1696,0.0,0.0,0,1
579,29730,29730,0.0,0.0,0,1
15542,3298,3298,0.0,0.0,0,0
5659,26065,26065,0.0,0.0,0,1
15959,10267,13,3203.666667,5209.253433,0,1
13501,16864088,1,1402022.0,3160523.578,10126712,0
1407,642,27,0.0,0.0,0,0
1841,13397,13397,0.0,0.0,0,1
14741,994,3,330.3333333,385.1250879,0,1
11132,115687547,0,2263066.041,4230693.202,10010805,0
16418,7746,7746,0.0,0.0,0,1
15664,513,513,0.0,0.0,0,1
17065,12063,20,3844.666667,6288.817403,0,1
18020,72506,1,1.0,0.0,0,0
8064,121951,510,81742.0,0.0,0,0
9428,14654,14654,0.0,0.0,0,1
13660,19063,19063,0.0,0.0,0,0
14453,12361,0,3970.333333,6573.482055,0,1
9918,3029297,79,468047.6667,339046.0367,0,0
8136,86182563,86200000,0.0,0.0,86200000,0
14768,17546,3,5847.666667,5149.051013,0,1
2038,9243,4,3079.666667,4853.509074,0,1
14311,10646,1,3369.0,5455.242249,0,1
1745,21,21,0.0,0.0,0,1
4339,1232,6,408.6666667,520.2175827,0,1
11627,7062,7062,0.0,0.0,0,0
5094,49,49,0.0,0.0,0,0
11591,1427411,2,226615.1667,363890.1744,0,0
4226,11103,1,3522.0,5794.681786,0,1
1587,2498411,3,385796.8333,419868.4202,0,0
11180,562,562,0.0,0.0,0,0
4606,315249,6,15011.0,33777.99899,0,1
5520,4619,3,1538.666667,2443.743917,0,1
1933,8746,3,2914.333333,4730.479081,0,1
11048,1402,1402,0.0,0.0,0,1
13322,5194920,96,847491.0,1303854.457,0,0
12142,5971532,35,26115.66667,26495.06491,5876712,0
16351,2446796,3,368562.6667,287655.6853,0,0
12749,1,1,0.0,0.0,0,1
3791,20167,20167,0.0,0.0,0,0
5038,11221,22,3574.333333,5848.826748,0,1
12402,115343495,44,8491001.846,3763198.85,10076779,0
4332,108350025,3,53663412.0,32056449.75,53247434,1
14561,39030,338,842.0,0.0,0,0
19484,10554,0,3315.0,5345.79358,0,1
5237,105339843,44062,13100000.0,5250553.568,14900000,0
11942,14688,6,14165.0,0.0,0,0
4956,128122,1,1.0,0.0,0,0
12150,1522,1522,0.0,0.0,0,0
12499,361818,3,17229.28571,36126.76746,0,1
9840,647,647,0.0,0.0,0,1
15944,14080190,14080190,0.0,0.0,0,0
3409,322207,3,16958.05263,29341.0473,0,1
10549,2460545,79,370167.0,286456.3484,0,0
3639,11953,4,3983.0,6639.347784,0,1
17371,13170,21,4218.333333,6965.547956,0,1
18044,9838,9838,0.0,0.0,0,1
12579,7,7,0.0,0.0,0,1
6631,1331,6,669.0,0.0,0,0
18263,46,46,0.0,0.0,0,0
5361,1046011,11650,517115.5,2303.046786,0,0
18945,19,19,0.0,0.0,0,1
8952,19,19,0.0,0.0,0,0
15683,11695,22,3727.333333,5942.849849,0,1
19455,2,2,0.0,0.0,0,1
8190,1090,1090,0.0,0.0,0,0
16569,36094,36094,0.0,0.0,0,0
4775,57419,57419,0.0,0.0,0,0
3701,107358406,2,53167705.0,31354214.94,53247907,1
6602,86372361,86372361,0.0,0.0,86372361,0
3156,2,2,0.0,0.0,0,1
12355,5474,6,1822.666667,2977.974871,0,1
1607,1,1,0.0,0.0,0,1
12862,2034,2034,0.0,0.0,0,1
12268,1186,1186,0.0,0.0,0,1
11127,15291,15291,0.0,0.0,0,1
15009,30578,30578,0.0,0.0,0,1
6044,984,984,0.0,0.0,0,0
3678,5707680,69,886329.6667,691316.8453,0,0
14671,1383,0,369.6666667,482.8792119,0,0
7339,1384,1384,0.0,0.0,0,0
19481,4721748,2,763244.5,826054.5325,0,0
14942,642,642,0.0,0.0,0,1
8243,19,19,0.0,0.0,0,1
17528,13775,13775,0.0,0.0,0,1
5504,11838,11838,0.0,0.0,0,0
4785,50,50,0.0,0.0,0,0
10686,23642,23642,0.0,0.0,0,1
2222,484,484,0.0,0.0,0,0
13580,445,21,0.0,0.0,0,0
5359,86199779,86200000,0.0,0.0,86200000,0
4702,5341586,19,430717.6667,460715.691,0,0
19605,38,38,0.0,0.0,0,0
15850,1187,1187,0.0,0.0,0,1
6441,6676,0,2155.666667,3539.806539,0,0
9502,34,34,0.0,0.0,0,0
2985,2470,2470,0.0,0.0,0,1
4334,3996356,92,564309.1429,377910.845,0,0
11533,6,6,0.0,0.0,0,1
18887,971,971,0.0,0.0,0,1
12415,15284,15284,0.0,0.0,0,1
7976,5007835,5,1669276.667,2888280.149,0,1
7669,264,264,0.0,0.0,0,0
15004,490,490,0.0,0.0,0,1
6167,86107243,86100000,0.0,0.0,86100000,0
18149,463,463,0.0,0.0,0,1
15136,32003,32003,0.0,0.0,0,1
13602,520,520,0.0,0.0,0,1
7691,310,310,0.0,0.0,0,0
6980,1333,1333,0.0,0.0,0,1
15625,68,68,0.0,0.0,0,0
14055,112636061,56317986,0.0,0.0,56318075,0
1996,1662672,66,259074.5,340825.261,0,0
17233,216,216,0.0,0.0,0,0
19740,463,463,0.0,0.0,0,1
15376,297,297,0.0,0.0,0,0
3595,9872,15,3154.333333,5168.788672,0,1
18235,22087,22087,0.0,0.0,0,1
13098,13270,30,0.0,0.0,0,0
17604,427,427,0.0,0.0,0,1
9901,10828,2,3417.666667,5524.217079,0,1
8341,3095,3095,0.0,0.0,0,0
8451,2584,2584,0.0,0.0,0,1
14250,2,2,0.0,0.0,0,1
6651,945,29,207.6666667,187.5562138,0,0
16945,512,21,0.0,0.0,0,0
10442,2643,2643,0.0,0.0,0,1
17980,2830,2830,0.0,0.0,0,1
5182,1335,5,805.0,0.0,0,0
7402,22354,22354,0.0,0.0,0,1
530,6,6,0.0,0.0,0,1
15444,9236,1,2930.666667,4773.583804,0,1
17486,10705,35,3421.0,5435.881437,0,1
7440,1,1,0.0,0.0,0,1
18939,91,91,0.0,0.0,0,0
17457,119999305,0,0.0,0.0,0,1
11879,931,931,0.0,0.0,0,0
4758,1409023,3,223976.5,365214.1218,0,0
15514,2,2,0.0,0.0,0,1
19728,1839,1839,0.0,0.0,0,1
14036,3688893,4,351293.7,291546.7266,0,0
3219,2,2,0.0,0.0,0,1
8506,426891,6,20327.71429,39307.49963,0,1
12514,16086,1,5219.0,8738.196839,0,1
8224,106654621,4,53327308.0,31579325.21,53247790,1
2650,473,473,0.0,0.0,0,1
4112,1222,7,701.0,0.0,0,0
9576,38,38,0.0,0.0,0,0
1021,2107111,3,197505.5,277396.4777,0,0
4953,212,212,0.0,0.0,0,0
16034,3470,3470,0.0,0.0,0,1
2363,297,297,0.0,0.0,0,0
16662,166,166,0.0,0.0,0,0
5941,18132,18132,0.0,0.0,0,0
9294,508,508,0.0,0.0,0,1
3546,2,2,0.0,0.0,0,1
8471,85922593,85922593,0.0,0.0,85922593,0
16016,16549,3,5515.333333,8771.044769,0,1
11153,528,528,0.0,0.0,0,1
13019,8989,8989,0.0,0.0,0,1
9740,508,508,0.0,0.0,0,1
16108,16583,6,15802.0,0.0,0,0
6787,7,7,0.0,0.0,0,1
6942,2262515,71,342453.8333,292589.6832,0,0
7566,289,289,0.0,0.0,0,0
3094,38,38,0.0,0.0,0,0
17243,87,87,0.0,0.0,0,0
15608,20349,20349,0.0,0.0,0,1
4909,15466,15466,0.0,0.0,0,1
6637,699335,90,90.0,0.0,0,0
14429,107,107,0.0,0.0,0,0
5227,3386,3386,0.0,0.0,0,1
7069,60194865,1,27858.16667,26822.61445,0,0
14939,531,531,0.0,0.0,0,1
17597,5301361,3,1767056.667,3060117.522,0,0
3436,1393,1393,0.0,0.0,0,0
6632,1498,3,498.3333333,672.4294263,0,1
12915,411,411,0.0,0.0,0,0
17103,243,243,0.0,0.0,0,0
13809,2,2,0.0,0.0,0,1
9628,409,409,0.0,0.0,0,0
2139,15,15,0.0,0.0,0,1
19239,2271567,2,367052.6667,392799.5362,0,0
4740,6678,6678,0.0,0.0,0,1
8721,924,0,210.3333333,193.5725532,0,0
10975,49030,3,47964.0,0.0,0,0
1866,248,248,0.0,0.0,0,0
17235,69426,10,8685.666667,13225.2395,0,0
4991,1,1,0.0,0.0,0,1
10993,282,282,0.0,0.0,0,0
11766,9374,3,3123.0,4946.970689,0,1
7098,7,7,0.0,0.0,0,1
5722,79519,79519,0.0,0.0,0,0
7228,163,163,0.0,0.0,0,0
17310,115468937,71,8568478.538,3759090.653,10013690,0
15113,6735,5,2243.333333,3626.217359,0,1
12180,343,343,0.0,0.0,0,0
7110,112635571,56314118,0.0,0.0,56321453,0
6535,72373247,27,5511664.167,4860125.228,10004198,0
5292,795,795,0.0,0.0,0,1
16636,1038185,0,205347.0,444738.7614,0,0
6925,1000910,1000910,0.0,0.0,0,0
14065,27227,27227,0.0,0.0,0,1
16188,1986,1986,0.0,0.0,0,0
17510,118683692,12,8469681.5,21415875.98,58952339,0
17888,135,135,0.0,0.0,0,0
2143,733,0,168.3333333,178.2086792,0,0
17709,111283224,0,19488.69522,434528.9871,9949814,0
17297,529,529,0.0,0.0,0,1
17601,484,484,0.0,0.0,0,1
4647,7,7,0.0,0.0,0,1
6255,5355,5355,0.0,0.0,0,1
2738,7075,7075,0.0,0.0,0,1
18266,1778,1778,0.0,0.0,0,1
1512,17063,3,5684.333333,7430.039322,0,1
10959,490,490,0.0,0.0,0,1
15280,203145,1,1.0,0.0,0,0
13401,636,636,0.0,0.0,0,1
6867,1764014,84,276227.6667,326498.0354,0,0
7238,6,6,0.0,0.0,0,1
15533,93,93,0.0,0.0,0,0
13672,10937,1,3487.666667,5511.710654,0,1
19229,114482626,1,7153151.313,4473614.9,10014455,0
5945,8450,8450,0.0,0.0,0,1
18288,191,191,0.0,0.0,0,0
15592,10411,34,3322.333333,5290.153999,0,1
1064,1267,1267,0.0,0.0,0,0
5221,337,337,0.0,0.0,0,0
11862,474,474,0.0,0.0,0,1
16804,59848,260,58641.0,0.0,0,0
1151,3360941,89,535534.1667,612020.3399,0,0
14424,26667,26667,0.0,0.0,0,1
1328,81696,81696,0.0,0.0,0,0
4177,5917,5,1970.666667,2946.60081,0,1
10009,376998,6,19840.89474,26584.44765,0,1
8968,1,1,0.0,0.0,0,0
6046,4937,4937,0.0,0.0,0,0
14164,892507,892507,0.0,0.0,0,0
14692,52624415,26,0.0,0.0,52467669,0
1344,94042,41,41.0,0.0,0,0
17461,88332364,88332364,0.0,0.0,88332364,0
10688,532,532,0.0,0.0,0,1
16402,42,42,0.0,0.0,0,0
5943,116577674,1,3376072.788,4769130.944,10005376,0
8748,73165,3,387.5,92.63098834,0,1
19059,345859,5,16468.61905,37176.12061,0,1
10849,53446381,53446381,0.0,0.0,0,0
18736,79965,79965,0.0,0.0,0,0
1516,1089,1089,0.0,0.0,0,0
7349,12398,12398,0.0,0.0,0,1
15397,3502936,81,543141.5,379499.179,0,0
4877,7,7,0.0,0.0,0,1
16194,30445,30445,0.0,0.0,0,1
10269,19317,19317,0.0,0.0,0,1
14148,2,2,0.0,0.0,0,1
5065,40,40,0.0,0.0,0,0
3538,1047,1047,0.0,0.0,0,0
10955,86161307,86161307,0.0,0.0,86161307,0
187,1,1,0.0,0.0,0,1
3513,86066551,86100000,0.0,0.0,86100000,0
7059,2925,128,0.0,0.0,0,0
12598,420978,420978,0.0,0.0,0,0
10822,1,1,0.0,0.0,0,1
6556,5448,5448,0.0,0.0,0,1
14245,24,24,0.0,0.0,0,0
2617,12767,4,4253.333333,6919.018741,0,1
12401,60539317,10,11607.33333,19499.50564,0,0
281,485,485,0.0,0.0,0,1
6251,58720,44,44.0,0.0,0,0
953,10213,22,3266.666667,5313.971898,0,1
2559,307775,1,34590.5,53025.69122,0,0
19859,522,522,0.0,0.0,0,1
4186,130,130,0.0,0.0,0,0
5645,100661,53,53.0,0.0,0,0
2805,793,6,242.0,0.0,0,0
9923,469,469,0.0,0.0,0,0
16442,25823,25823,0.0,0.0,0,0
12840,1046398,0,85746.08333,246997.0598,0,0
10774,712,712,0.0,0.0,0,1
13193,2,2,0.0,0.0,0,1
6315,117271721,0,8365495.643,21113818.58,58153155,0
1119,2882157,4,333942.625,291631.9912,0,0
1969,61577481,0,3835754.875,14725870.95,58994591,0
11623,650,650,0.0,0.0,0,1
3854,26306,5,8767.0,7578.617024,0,1
8365,458,458,0.0,0.0,0,0
15176,5142144,38,0.0,0.0,5119223,0
17317,503,503,0.0,0.0,0,1
3434,113263,1,0.0,0.0,0,0
5580,6953457,0,19.66666667,33.20140559,0,0
19463,10730,21,3393.333333,5562.819819,0,1
10411,68423877,0,163541.4067,1229481.883,10015027,0
16323,1325,6,439.6666667,579.7881797,0,1
11671,13924,13924,0.0,0.0,0,1
8024,1392,1392,0.0,0.0,0,1
19143,9028,9028,0.0,0.0,0,1
12604,1,1,0.0,0.0,0,1
6468,3731,3731,0.0,0.0,0,1
751,174,174,0.0,0.0,0,0
14595,5578307,44,1859378.667,3219952.888,0,0
13176,2357,2357,0.0,0.0,0,1
5954,2,2,0.0,0.0,0,1
12272,307,307,0.0,0.0,0,0
7049,86096546,86096546,0.0,0.0,86096546,0
1062,878,0,206.6666667,196.0442127,0,0
7825,4604526,120,730449.6667,914670.8421,0,0
6748,78249,453,76429.0,0.0,0,0
4909,15466,15466,0.0,0.0,0,1
16156,4253265,76,520924.0,321211.4002,0,0
10466,535,535,0.0,0.0,0,1
1063,875,0,206.6666667,195.6382716,0,0
489,47894,1,8087.0,13679.31095,0,0
15250,37270,3,36308.0,0.0,0,0
6744,502,502,0.0,0.0,0,1
15307,60254890,1,37459.66667,53262.93066,0,0
6107,500,500,0.0,0.0,0,1
18109,9738739,78,1604091.833,2114136.766,5091828,0
10884,595,595,0.0,0.0,0,1
4189,25397,3,8464.666667,7324.67749,0,1
11759,1985,1985,0.0,0.0,0,1
13674,663,663,0.0,0.0,0,0
7685,2135,2135,0.0,0.0,0,1
6353,6,6,0.0,0.0,0,1
5729,524,524,0.0,0.0,0,0
12309,4013399,59,500087.375,351527.3131,0,0
8420,9291,1,2972.0,4811.280599,0,1
7629,1,1,0.0,0.0,0,1
17353,19222,4,18300.0,0.0,0,0
16796,34,34,0.0,0.0,0,0
5919,340873,6,17940.36842,27804.58651,0,1
7735,7970,4,7218.0,0.0,0,0
10983,1091,1091,0.0,0.0,0,0
10461,10121,21,3205.0,5121.388776,0,1
4809,79,79,0.0,0.0,0,0
13764,1247,1247,0.0,0.0,0,1
8955,3925,3925,0.0,0.0,0,1
12580,15802,3,5266.333333,8569.560218,0,1
4559,1230,1230,0.0,0.0,0,1
14102,975,18,0.0,0.0,0,0
4859,35332,5,34467.0,0.0,0,0
4552,5797265,40,1932366.667,3346505.18,0,0
17722,373219,4,17772.0,46083.56987,0,1
3442,5876,5876,0.0,0.0,0,1
922,86075129,86100000,0.0,0.0,86100000,0
2759,15615,15615,0.0,0.0,0,1
396,6071,5,2021.666667,2842.423321,0,1
11738,1699,1699,0.0,0.0,0,1
18394,2292,2292,0.0,0.0,0,0
1745,21,21,0.0,0.0,0,1
4886,323887,3,15422.85714,38914.91227,0,1
16467,5064861,7,1688284.667,2869783.523,0,1
6723,26316,26316,0.0,0.0,0,1
13743,1209,1209,0.0,0.0,0,0
1731,861,861,0.0,0.0,0,0
14900,207759,51,51.0,0.0,0,0
8543,242,242,0.0,0.0,0,0
17442,1135,1135,0.0,0.0,0,0
4438,34931,13,3373.142857,5563.994531,0,0
17854,249016,0,0.0,0.0,0,0
3857,6149,6149,0.0,0.0,0,1
19226,1655622,3,258415.1667,341135.3577,0,0
13366,4803,4803,0.0,0.0,0,1
18323,2633007,61,362693.1429,328806.4423,0,0
14063,115907574,14,7890857.643,4215328.035,10000000,0
4198,88147367,88147367,0.0,0.0,88147367,0
11119,3388094,0,16629.69231,13112.26478,0,0
8366,56617,1,1.0,0.0,0,0
18385,3771218,4,530779.2857,443530.364,0,0
476,2381454,36,305865.4286,122784.694,0,0
8196,5,5,0.0,0.0,0,1
3469,4,4,0.0,0.0,0,1
4045,136,136,0.0,0.0,0,0
8212,21,21,0.0,0.0,0,0
18330,6,6,0.0,0.0,0,1
15290,2024,2024,0.0,0.0,0,0
12127,13655,13655,0.0,0.0,0,1
17666,2513,2513,0.0,0.0,0,0
6791,9941,9941,0.0,0.0,0,1
4093,813,27,181.6666667,195.2058742,0,0
7469,91,91,0.0,0.0,0,0
16889,6,6,0.0,0.0,0,1
16694,1283,1283,0.0,0.0,0,1
7533,129443,343,106126.0,0.0,0,0
8134,1032839,3,258190.25,208.2520508,0,0
10966,40,40,0.0,0.0,0,0
15801,1,1,0.0,0.0,0,1
18923,6,6,0.0,0.0,0,1
16056,85889170,85900000,0.0,0.0,85900000,0
7919,1142,7,564.0,0.0,0,0
2876,9888352,21,4424028.5,1595225.12,5552023,1
4037,1529854,67,240579.3333,349723.0752,0,0
10000,15575,2,5070.666667,8463.346403,0,1
4881,918,1,229.0,207.8773677,0,0
1033,27425,27425,0.0,0.0,0,0
452,350,23,0.0,0.0,0,0
11514,7068,6,6391.0,0.0,0,0
1087,30,30,0.0,0.0,0,1
9129,1230,1230,0.0,0.0,0,1
10252,6,6,0.0,0.0,0,1
17944,52694,560,51445.0,0.0,0,0
12803,26,26,0.0,0.0,0,0
16467,5064861,7,1688284.667,2869783.523,0,1
13862,12956,12956,0.0,0.0,0,0
9992,20647,20647,0.0,0.0,0,0
7637,15337,15337,0.0,0.0,0,1
3486,11773,15,96.0,0.0,0,1
19428,404,404,0.0,0.0,0,0
12100,4187,4187,0.0,0.0,0,1
6014,86471416,86500000,0.0,0.0,86500000,0
3169,159,159,0.0,0.0,0,0
5136,1502749,1502749,0.0,0.0,0,1
5430,117309829,1,8373951.571,21238490.64,58807807,0
7299,11614,1,47.0,0.0,0,1
18768,1166,16,0.0,0.0,0,0
4817,5790,5,1928.333333,3134.956193,0,1
3842,285,285,0.0,0.0,0,0
9754,1216,7,645.0,0.0,0,0
12013,3921705,39,553903.4286,336326.3489,0,0
4149,7009953,4,3483022.0,4925295.716,6965732,1
11607,323,323,0.0,0.0,0,0
14543,5468436,45,588514.7778,944639.1958,0,0
13587,133078,3,3290.0,4002.224382,0,1
16949,3023944,1007874,0.0,0.0,0,1
12839,15525,15525,0.0,0.0,0,1
2176,197,197,0.0,0.0,0,0
819,7881,8,7342.0,0.0,0,0
2615,375,375,0.0,0.0,0,0
8402,19866,3,6621.0,6757.664167,0,1
5382,10807,1,3423.666667,5518.605832,0,1
10067,49506,6,4306.75,8050.480815,0,0
13266,1,1,0.0,0.0,0,1
8703,47577890,1,171698.639,1246925.37,10015264,0
14831,1,1,0.0,0.0,0,1
8935,118503693,0,5383494.545,17290797.21,58941592,0
3777,106622518,4,53311257.0,31553091.55,53247805,1
10112,979,0,227.6666667,206.238535,0,0
602,1657,1657,0.0,0.0,0,1
16254,86366169,86366169,0.0,0.0,86366169,0
13108,3487061,2,545351.0,572961.0246,0,0
4791,17617,17617,0.0,0.0,0,1
1702,18,18,0.0,0.0,0,0
9139,21580,450,20599.0,0.0,0,0
15912,105599062,1,7540590.714,4280554.443,10000000,0
1216,82,82,0.0,0.0,0,0
8612,3,0,0.0,0.0,0,0
18637,375133,1,19743.57895,41425.7676,0,1
377,48,48,0.0,0.0,0,0
16322,1151323,40,230398.25,1280.543992,0,0
18356,3025856,9,447629.6667,241416.6044,0,0
3005,22,22,0.0,0.0,0,0
19747,219,20,0.0,0.0,0,0
474,512,512,0.0,0.0,0,1
3429,2169847,66,329942.6667,306025.3934,0,0
3734,1387,1387,0.0,0.0,0,0
5861,159478,461,158426.0,0.0,0,0
614,977,977,0.0,0.0,0,0
7193,1001221,1001221,0.0,0.0,0,0
4344,477,477,0.0,0.0,0,1
6962,15770,15770,0.0,0.0,0,1
8944,1157,1157,0.0,0.0,0,0
12387,831,831,0.0,0.0,0,0
14124,993,993,0.0,0.0,0,0
3320,4183645,62,519545.125,331787.4879,0,0
16122,16599,4,5530.0,8938.116636,0,1
9599,10640,21,3375.666667,5481.549538,0,1
3179,383,383,0.0,0.0,0,0
2183,386590,5,20346.42105,41495.74004,0,1
18940,14249,4,4747.0,7247.321436,0,1
6897,105167980,1,105167978.0,0.0,105167977,1
578,1633929,39,327096.25,1184.243887,0,0
15883,1954043,1954043,0.0,0.0,0,1
6846,7542,9,2511.0,3296.421848,0,1
5995,82,82,0.0,0.0,0,0
6301,61637297,11,3848412.25,14700000.0,58700000,0
16485,1806,1806,0.0,0.0,0,1
8609,25,25,0.0,0.0,0,1
9780,20,20,0.0,0.0,0,1
4231,10154,18,3244.666667,5280.348505,0,1
441,116256258,1,8938109.385,21800000.0,58100000,0
18771,65963,265,65698.0,0.0,0,0
1400,117,117,0.0,0.0,0,0
4299,2190,23,0.0,0.0,0,0
1941,2841222,4,448751.8333,425227.662,0,0
13110,2146,2146,0.0,0.0,0,0
6335,15912,15912,0.0,0.0,0,1
10707,2601676,3,396382.5,290884.2034,0,0
13536,4014349,39,571035.5714,381211.4431,0,0
14933,15432190,1,1283483.583,3117994.539,10009598,0
19,299956,4,74973.0,2614.653451,0,0
16812,60532482,33,5043353.333,5194963.627,10003734,0
8223,401,401,0.0,0.0,0,0
9719,3005,3005,0.0,0.0,0,1
16622,1388020,3,220850.6667,366616.956,0,0
17131,109977093,0,3327857.697,12670654.54,58862494,0
2165,4080,4080,0.0,0.0,0,1
11574,84,84,0.0,0.0,0,0
2697,599,30,147.6666667,144.9977011,0,0
9264,7,7,0.0,0.0,0,1
7796,264,264,0.0,0.0,0,0
17933,32075,1,5050.75,9817.477829,0,0
6021,25299,25299,0.0,0.0,0,1
11114,2069646,126,283119.1429,309183.3682,0,0
880,804,28,179.6666667,178.9254966,0,0
10621,5653930,42,1884590.0,3263640.117,0,0
6237,2435,2435,0.0,0.0,0,1
11229,418398,418398,0.0,0.0,0,0
15490,53968148,26,0.0,0.0,53900000,0
4856,11140,13,3525.666667,5673.503444,0,1
17822,271559,71,0.0,0.0,0,0
394,5004732,7,1668241.667,2889016.868,0,1
14529,2,2,0.0,0.0,0,1
12981,10605,1,3361.0,5507.465479,0,1
19516,1112,1112,0.0,0.0,0,1
8329,116702697,0,7291447.438,19829773.58,58188347,0
16105,259,259,0.0,0.0,0,0
10220,4,0,0.0,0.0,0,0
1155,19954,3,6650.0,6950.5389,0,1
10229,14945,14945,0.0,0.0,0,1
8744,1225,1225,0.0,0.0,0,0
700,794351,62,198572.25,278.9401071,0,0
10754,528,1,133.0,138.3907511,0,0
11212,259,259,0.0,0.0,0,0
10241,295,295,0.0,0.0,0,0
2450,11126,27,3544.0,5743.604878,0,1
12987,2307572,71,334108.6667,306964.8422,0,0
3573,5907684,3,977674.1667,1734986.015,0,0
9489,1,1,0.0,0.0,0,1
19810,2543173,6,412016.0,427551.7373,0,0
6860,16445,16445,0.0,0.0,0,1
10048,2417338,3,382734.0,350688.9946,0,0
10501,1200,3,399.0,494.3814317,0,1
14547,1724,1724,0.0,0.0,0,0
12496,4115608,55,566816.5714,495580.0864,0,0
16145,93,93,0.0,0.0,0,1
14302,387279,5,20381.47368,38313.00412,0,1
3522,1474,5,489.3333333,485.7574841,0,1
11386,381628,5,18172.38095,36781.04737,0,1
17883,510,510,0.0,0.0,0,1
12045,384505,8,18309.19048,45548.87362,0,1
1381,446,446,0.0,0.0,0,1
19246,10837,18,3452.333333,5621.712758,0,1
7232,9660,6,3218.0,5332.471097,0,1
10760,1,1,0.0,0.0,0,1
13343,2961156,3,438741.6667,253216.0293,0,0
7941,319,319,0.0,0.0,0,0
9877,6119,6119,0.0,0.0,0,1
10842,10283,1,3276.666667,5375.910745,0,1
5575,320,320,0.0,0.0,0,0
15923,554,554,0.0,0.0,0,1
4948,2,2,0.0,0.0,0,1
1744,13407,3,4467.0,7124.782944,0,1
8964,965,965,0.0,0.0,0,0
18681,2,2,0.0,0.0,0,1
2181,6053298,36,2017716.0,3494195.998,0,0
14388,15748,15748,0.0,0.0,0,0
8781,112635460,56317719,0.0,0.0,56317741,0
9798,1,1,0.0,0.0,0,0
14960,1833,1833,0.0,0.0,0,1
13713,89,89,0.0,0.0,0,0
3303,459,459,0.0,0.0,0,0
16955,116,116,0.0,0.0,0,0
13805,5410,5410,0.0,0.0,0,1
19918,2201,2201,0.0,0.0,0,1
1567,5484,6,1826.0,2435.379847,0,1
4407,84545832,84500000,0.0,0.0,84500000,0
8843,30267,502,29765.0,0.0,0,0
19737,1,1,0.0,0.0,0,1
4282,115230066,1,7881971.214,4267541.2,10010185,0
10170,13541,13541,0.0,0.0,0,1
10901,81528,1,9685.833333,14360.80667,0,0
17155,355,355,0.0,0.0,0,0
18716,489,489,0.0,0.0,0,1
8747,348934,3,16615.7619,38379.38498,0,1
2533,46,46,0.0,0.0,0,0
10128,1578,1578,0.0,0.0,0,0
1501,584,584,0.0,0.0,0,1
16585,13680,13680,0.0,0.0,0,1
12799,7,7,0.0,0.0,0,1
17828,680,680,0.0,0.0,0,1
19921,78811,1,1.0,0.0,0,0
8942,1,1,0.0,0.0,0,1
19767,86113275,86113275,0.0,0.0,86113275,0
17966,143,143,0.0,0.0,0,0
8784,45,45,0.0,0.0,0,0
1285,259,259,0.0,0.0,0,0
1613,392697,5,18699.57143,47364.87109,0,1
2974,1255,1255,0.0,0.0,0,0
5368,87,87,0.0,0.0,0,0
4807,117126943,1,8998188.385,21900000.0,58400000,0
7591,790,33,191.3333333,163.2002859,0,0
13595,5715,5715,0.0,0.0,0,1
1148,49517,404,49093.0,0.0,0,0
18311,54284283,54284283,0.0,0.0,0,0
1013,186371,283,186088.0,0.0,0,0
5699,88287309,88287309,0.0,0.0,88287309,0
6469,686,686,0.0,0.0,0,0
9389,115490680,55,8574568.769,3755943.211,10000000,0
16911,5932985,36,1977582.333,3424851.323,0,0
10784,490,490,0.0,0.0,0,1
5971,30194,30194,0.0,0.0,0,1
17223,429,429,0.0,0.0,0,0
1825,462,462,0.0,0.0,0,0
14272,88369480,88369480,0.0,0.0,88369480,0
7674,419615,419615,0.0,0.0,0,0
12430,2,2,0.0,0.0,0,1
11674,4843,4843,0.0,0.0,0,1
5792,14044,14044,0.0,0.0,0,1
14049,1962,1962,0.0,0.0,0,1
19438,60009209,60009209,0.0,0.0,60009209,0
13007,646,646,0.0,0.0,0,1
17198,5415,3,1804.0,2869.94094,0,1
9615,1181,5,669.0,0.0,0,0
14401,25305,25305,0.0,0.0,0,1
2678,1282560,67,204875.3333,374485.2019,0,0
16673,5031359,7,1677117.333,2880559.923,0,1
19453,972,972,0.0,0.0,0,0
15456,468,468,0.0,0.0,0,1
9720,3284,3284,0.0,0.0,0,1
15647,9995,23,3177.0,5136.669446,0,1
16399,112641220,56320606,0.0,0.0,56320614,0
15602,11100,11100,0.0,0.0,0,1
6243,11193,0,3567.666667,5809.273994,0,1
6500,326,326,0.0,0.0,0,0
4229,86028594,86028594,0.0,0.0,86028594,0
10350,337573,5,16074.61905,31927.2523,0,1
3185,4245337,61,526067.375,384865.3296,0,0
6784,5843,5843,0.0,0.0,0,1
17660,71869788,0,408.3584906,1943.678294,0,0
16706,4,4,0.0,0.0,0,1
8467,1118,5,371.0,445.5322659,0,1
10346,29,29,0.0,0.0,0,0
1457,1776,1776,0.0,0.0,0,1
11803,3455,3455,0.0,0.0,0,1
1460,7,7,0.0,0.0,0,1
12137,5,5,0.0,0.0,0,1
18139,18099,1,5898.0,9894.347225,0,1
17611,384230,2,20222.15789,34224.86499,0,1
18116,218641,12,12623.16667,20396.457,0,0
16886,663,663,0.0,0.0,0,1
976,1305,1305,0.0,0.0,0,0
9496,11777,20,3777.0,6137.220462,0,1
